genres,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Animation|Comedy|Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.375,3.6666666666666665,3.375,3.5,3.0,0.0,3.5,3.5,0.0,3.3333333333333335,3.7142857142857144,3.7,3.7
Animation|Comedy|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.25,0.0,0.0,0.0,4.5,4.125,0.0
Animation|Comedy|Horror|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
Animation|Comedy|Horror|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Animation|Comedy|Musical,0.0,0.0,0.0,3.5,4.2,3.7142857142857144,4.0,2.75,3.9,3.2857142857142856,3.9,3.857142857142857,3.7,2.0,4.25,3.5,4.666666666666667,4.0,2.5,3.8,3.5833333333333335,4.0,3.0
Animation|Comedy|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.5,5.0,3.0
Animation|Comedy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.0,3.0,3.0,0.0,4.0,0.0,3.5,0.0,4.0,4.357142857142857
Animation|Comedy|War,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animation|Crime|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Animation|Documentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Animation|Documentary|Drama|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0
Animation|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.0,2.75,3.5,4.25,0.0,0.0,4.5,4.0,0.0,3.6
Animation|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.8333333333333335,0.0,3.0,0.0,3.5,4.25,4.0,4.5,0.0,4.0,4.5,0.0,4.0,4.5,3.8333333333333335,3.25
Animation|Drama|Fantasy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Animation|Drama|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Animation|Drama|Mystery|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.625,3.625,3.1666666666666665,0.0,4.0,4.25,0.0,0.0,3.8333333333333335,3.6666666666666665,2.5,0.0
Animation|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,0.0,3.5,4.75,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,4.333333333333333,3.7
Animation|Drama|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animation|Drama|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Animation|Drama|Sci-Fi|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animation|Drama|Sci-Fi|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animation|Drama|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.333333333333333,4.75,5.0,4.0,0.0,0.0,0.0,4.0,0.0,3.5,5.0,0.0,4.0,3.25
Animation|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,3.5,0.0,0.0,3.5,2.75,4.0,3.0
Animation|Fantasy|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Animation|Fantasy|Horror|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Animation|Fantasy|Horror|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.5,3.6666666666666665,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0
Animation|Fantasy|Musical|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,3.5,0.0,3.25
Animation|Fantasy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335
Animation|Fantasy|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
Animation|Fantasy|Sci-Fi|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Animation|Fantasy|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.0,4.125,3.1666666666666665,4.0,4.166666666666667,0.0,0.0,3.5,3.5,3.142857142857143,4.25
Animation|Horror|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Animation|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0
Animation|Musical,0.0,0.0,0.0,2.6666666666666665,3.2857142857142856,4.0,0.0,4.75,5.0,3.0,3.5,3.5,3.5,0.0,1.5,0.0,0.0,4.5,3.5,2.5,4.0,5.0,0.0
Animation|Mystery|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,3.0,3.0
Animation|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5
Animation|Sci-Fi,0.0,4.0,4.0,0.0,4.5,0.0,3.6666666666666665,5.0,0.0,3.9444444444444446,4.0,3.6666666666666665,3.75,4.5,5.0,0.0,0.0,0.0,4.5,3.8,4.0,3.8333333333333335,4.166666666666667
Animation|Sci-Fi|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,3.0,4.0,2.5,3.0
Children,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0
Children|Comedy,3.0980392156862746,3.3846153846153846,3.0,3.3333333333333335,2.4318181818181817,2.736842105263158,2.72,3.3333333333333335,2.5869565217391304,1.9705882352941178,2.4347826086956523,2.675,2.706896551724138,2.6129032258064515,3.1,2.375,2.526315789473684,2.3333333333333335,1.9,3.064516129032258,3.0,2.7948717948717947,2.7027027027027026
Children|Comedy|Crime|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Children|Comedy|Crime|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Comedy|Drama,3.0,0.0,0.0,0.0,3.1666666666666665,3.3333333333333335,3.5,3.8333333333333335,3.0,1.375,3.0833333333333335,2.3,3.8333333333333335,3.0,3.7,5.0,3.5,3.0,2.75,3.1,0.0,2.3,2.9166666666666665
Children|Comedy|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Children|Comedy|Drama|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0
Children|Comedy|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
Children|Comedy|Fantasy,3.0615384615384613,3.4,3.0,3.5,2.40625,3.3076923076923075,3.0,3.7222222222222223,3.6666666666666665,2.9722222222222223,3.1956521739130435,2.6774193548387095,2.388888888888889,2.96875,2.5625,3.2,3.5,3.9,2.1666666666666665,3.3870967741935485,3.45,2.8035714285714284,3.6470588235294117
Children|Comedy|Fantasy|Horror,0.0,0.0,0.0,0.0,2.4,3.5,3.0,0.0,3.5,1.0,0.0,3.125,2.3333333333333335,0.0,2.75,0.0,3.1666666666666665,0.0,0.0,2.9,0.0,2.125,2.25
Children|Comedy|Fantasy|Musical,3.7857142857142856,3.6956521739130435,4.0,3.6666666666666665,3.8947368421052633,4.444444444444445,4.333333333333333,4.875,3.9,3.5833333333333335,3.875,3.7,3.5,3.625,4.333333333333333,2.75,3.9375,4.25,0.0,3.75,3.5,4.357142857142857,3.3
Children|Comedy|Fantasy|Romance,2.0,3.0,0.0,0.0,2.0,5.0,4.0,3.5,0.0,1.5,0.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Children|Comedy|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,0.0,3.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Children|Comedy|Musical,0.0,0.0,0.0,0.0,3.3333333333333335,3.5,4.0,4.333333333333333,3.5,3.25,3.75,3.5,3.5,3.5,3.5,4.5,0.0,3.5,3.75,1.0,4.5,2.625,2.5
Children|Comedy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,4.0,3.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0
Children|Comedy|Mystery,0.0,3.0,0.0,0.0,1.5,3.0,0.0,2.75,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Comedy|Romance,3.0,3.0,0.0,0.0,3.0,4.333333333333333,2.5,3.357142857142857,2.8333333333333335,2.5,3.0,2.625,2.5,3.0,2.8333333333333335,0.0,2.8333333333333335,0.0,0.0,3.25,2.75,2.3333333333333335,2.5
Children|Comedy|Romance|Sci-Fi,0.0,0.0,1.0,0.0,1.5,3.0,3.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Children|Comedy|Sci-Fi,0.0,0.0,1.0,0.0,2.25,2.5,2.0,0.0,2.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667,4.5
Children|Comedy|Western,2.0,0.0,3.0,0.0,2.5,3.0,0.0,2.6666666666666665,3.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Crime|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
Children|Documentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Drama,3.9672131147540983,4.0,0.0,4.222222222222222,3.869565217391304,3.125,3.7142857142857144,3.5,3.5,3.1,2.6666666666666665,3.1578947368421053,3.4375,2.9375,3.642857142857143,1.0,3.9375,0.0,0.0,3.35,3.0,3.9,2.625
Children|Drama|Fantasy,3.0,3.25,0.0,4.333333333333333,3.75,3.6,3.5,3.75,3.4,3.75,4.0,3.75,3.3333333333333335,3.6666666666666665,2.8333333333333335,2.8333333333333335,5.0,4.0,0.0,3.0,0.0,2.0,3.5
Children|Drama|Fantasy|Mystery,4.142857142857143,4.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Children|Drama|Fantasy|Mystery|Thriller,0.0,0.0,0.0,2.0,3.5,0.0,2.0,0.0,0.0,2.5,3.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Drama|Fantasy|Romance,0.0,3.5,0.0,4.25,4.75,4.0,5.0,4.833333333333333,3.3333333333333335,3.2857142857142856,0.0,3.5833333333333335,4.0,4.25,0.0,4.833333333333333,4.666666666666667,0.0,0.0,3.7,2.75,4.25,4.25
Children|Drama|Musical,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.0,3.5,3.75,3.25,4.666666666666667,3.625
Children|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Drama|Sci-Fi,2.0,3.4,4.5,4.285714285714286,4.25,4.375,3.875,4.0,3.4,2.7,3.5833333333333335,3.45,3.75,2.875,4.166666666666667,0.5,3.642857142857143,3.5,3.0,2.75,3.2,4.5,4.25
Children|Drama|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Children|Fantasy,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,3.0
Children|Fantasy|Musical,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.5,0.0,4.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Children|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Children|Horror|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Children|Musical,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.25,2.0,0.0,0.0,4.5,3.0,3.0,0.0,4.0,2.25,3.0,0.0,0.0,0.0,2.0,1.5
Children|Musical|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Children|Sci-Fi,0.0,0.0,1.0,0.0,3.0,2.5,2.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy,3.2285714285714286,3.409090909090909,3.0,3.606060606060606,3.141291108404385,3.318407960199005,3.1985559566787005,3.120065789473684,3.356877323420074,2.9633251833740832,3.3475336322869955,2.9281867145421905,3.4266666666666667,3.2732919254658386,3.1798245614035086,3.232876712328767,3.478476821192053,3.4894736842105263,3.2714285714285714,3.1061827956989245,3.3734309623430963,2.8526682134570764,3.1212962962962965
Comedy|Crime,3.2,3.526315789473684,4.0,4.0256410256410255,3.440944881889764,3.482142857142857,3.4468085106382977,3.425531914893617,3.3035714285714284,3.2465753424657535,3.4565217391304346,3.0357142857142856,3.7777777777777777,3.4313725490196076,3.68,3.9642857142857144,3.5390625,3.909090909090909,3.189655172413793,3.4220779220779223,3.6728395061728394,3.066666666666667,3.3417721518987342
Comedy|Crime|Drama,4.0,3.25,0.0,4.0,3.657142857142857,3.6666666666666665,4.0,3.75,3.466666666666667,3.7857142857142856,3.7083333333333335,3.7962962962962963,3.75,3.611111111111111,3.5714285714285716,3.6666666666666665,4.0,4.333333333333333,3.5555555555555554,3.7432432432432434,3.9210526315789473,3.6176470588235294,3.6379310344827585
Comedy|Crime|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0
Comedy|Crime|Drama|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Crime|Drama|Horror|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Comedy|Crime|Drama|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409090909090909,3.625,4.0,3.8333333333333335,3.0,5.0,3.1666666666666665,5.0,0.0,4.25,0.0,0.0,3.25,3.6666666666666665,2.9166666666666665,3.0
Comedy|Crime|Drama|Musical|Mystery|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Crime|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Comedy|Crime|Drama|Mystery|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.0,3.75,0.0
Comedy|Crime|Drama|Mystery|Thriller,0.0,0.0,0.0,3.5,3.5,0.0,0.0,3.0,0.0,4.5,3.25,3.5,3.0,4.5,4.0,0.0,0.0,0.0,0.0,3.5,0.0,3.0,0.0
Comedy|Crime|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,4.5,3.5,3.75,4.0,0.0,0.0,0.0,3.5,3.1,2.5,3.8333333333333335
Comedy|Crime|Drama|Romance|Thriller,0.0,0.0,0.0,4.333333333333333,3.7142857142857144,3.5,3.0,3.5714285714285716,4.5,3.4375,4.0,3.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75
Comedy|Crime|Drama|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Comedy|Crime|Drama|Thriller,3.8222222222222224,4.541666666666667,4.5,4.1,4.326086956521739,4.0,4.538461538461538,4.166666666666667,3.888888888888889,4.083333333333333,3.975,4.125,4.266666666666667,3.847826086956522,4.235294117647059,4.363636363636363,4.203703703703703,4.388888888888889,4.25,4.243243243243243,4.064102564102564,4.102564102564102,4.260869565217392
Comedy|Crime|Drama|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Comedy|Crime|Drama|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Crime|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Comedy|Crime|Horror,3.4285714285714284,3.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,2.5,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Comedy|Crime|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Crime|Horror|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0
Comedy|Crime|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.8333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Comedy|Crime|Musical|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,0.0
Comedy|Crime|Mystery,0.0,0.0,0.0,5.0,2.625,4.0,3.0,3.5,3.875,3.0,3.3333333333333335,3.125,3.25,2.5,4.0,4.0,3.5,0.0,0.0,3.5,4.125,3.0,3.75
Comedy|Crime|Mystery|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Crime|Mystery|Romance|Thriller,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.5,4.0,0.0,4.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,2.5
Comedy|Crime|Mystery|Thriller,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.1,3.5,3.75,4.1,4.0625,4.5,3.625,3.0,0.0,3.1666666666666665,0.0,3.5,3.6666666666666665,4.375,3.611111111111111,4.25
Comedy|Crime|Romance,0.0,0.0,3.0,3.8333333333333335,3.75,3.2,3.1666666666666665,2.642857142857143,3.1,3.1666666666666665,3.0,3.2142857142857144,4.166666666666667,4.0,2.5,0.0,3.25,4.25,2.5,4.0,0.0,2.875,2.3333333333333335
Comedy|Crime|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Comedy|Crime|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
Comedy|Crime|Thriller,3.4358974358974357,3.6,4.0,4.461538461538462,3.466666666666667,3.6842105263157894,3.6923076923076925,4.2272727272727275,4.0,3.8076923076923075,3.4,3.725,3.90625,3.923076923076923,4.375,4.1875,3.9615384615384617,4.0,5.0,3.8846153846153846,3.8636363636363638,3.7222222222222223,3.3
Comedy|Documentary,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.6666666666666665,3.25,3.8,3.8333333333333335,3.125,4.25,4.5,3.25,4.375,4.25,3.0,3.0,4.153846153846154,3.642857142857143,3.75,3.642857142857143
Comedy|Documentary|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,3.6666666666666665,3.4,3.5,3.75,0.5,4.25,4.0,0.0,0.0,3.1,4.1,3.25,1.0
Comedy|Documentary|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Documentary|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Documentary|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Comedy|Drama,3.5620915032679736,3.807017543859649,3.0,3.79,3.4529262086513994,3.472972972972973,3.7708333333333335,3.6625,3.4308510638297873,3.4585987261146496,3.5388349514563107,3.4783783783783786,3.638392857142857,3.370967741935484,3.480769230769231,3.712121212121212,3.6050420168067228,3.6666666666666665,3.4,3.4156976744186047,3.75,3.2722513089005236,3.345890410958904
Comedy|Drama|Fantasy,3.484848484848485,4.0,0.0,3.2222222222222223,3.735294117647059,3.6666666666666665,4.111111111111111,3.9375,3.625,3.425,3.4615384615384617,3.7941176470588234,3.59375,3.590909090909091,3.375,4.5,3.5833333333333335,4.25,0.0,3.269230769230769,4.3,3.3125,3.611111111111111
Comedy|Drama|Fantasy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Drama|Fantasy|Mystery|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
